DateTime,LE,H,NETRAD,G,LE_measured_flag,H_measured_flag,SW_IN,TA,RH,VPD,PA,GPP,P,WS,USTAR,SWC
2019-02-16 21:30,-0.76,-6.69,-59.15,-17.51,1,1,0.0,5.1,86.0,0.123,99.95,0.0,0.0,0.56,0.087,41.39
2019-02-16 22:00,-3.78,-14.82,-65.47,-18.75,1,1,0.0,4.68,90.2,0.084,99.96,0.0,0.0,0.89,0.078,41.34
2019-02-16 22:30,-4.98,-22.21,-72.1,-19.74,1,1,0.0,4.36,92.3,0.064,99.96,0.0,0.0,1.09,0.14,41.29
2019-02-16 23:00,-3.46,-15.06,-73.55,-20.04,1,1,0.0,4.25,91.8,0.068,99.98,0.0,0.0,1.12,0.135,41.23
2019-02-16 23:30,-1.07,-11.72,-59.47,-20.3,1,1,0.0,3.95,92.8,0.058,100.0,0.0,0.0,0.84,0.1,41.19
2019-02-17 00:00,-2.22,-13.2,-58.55,-19.98,1,1,0.0,3.91,93.3,0.054,100.01,0.0,0.0,0.74,0.115,41.14
2019-02-17 00:30,-5.65,-33.19,-68.58,-20.19,1,1,0.0,3.79,92.7,0.058,99.98,0.0,0.0,1.09,0.145,41.1
2019-02-17 01:00,4.7,-12.69,-53.08,-20.08,1,1,0.0,4.04,91.2,0.072,99.92,0.0,0.0,1.44,0.25,41.05
2019-02-17 01:30,7.12,-15.03,-36.64,-17.69,1,1,0.0,4.28,89.5,0.087,99.94,0.0,0.0,1.69,0.207,41.02
2019-02-17 02:00,7.31,-14.85,-28.07,-15.1,1,1,0.0,4.32,90.1,0.082,99.91,0.0,0.0,1.5,0.221,40.97
2019-02-17 02:30,9.31,-17.51,-31.58,-13.75,1,1,0.0,4.43,88.9,0.093,99.86,0.0,0.0,1.67,0.235,40.95
2019-02-17 03:00,10.15,-10.99,-29.08,-12.96,1,1,0.0,4.77,84.6,0.132,99.83,0.0,0.0,1.73,0.222,40.9
2019-02-17 03:30,16.88,-21.8,-25.61,-12.32,1,1,0.0,4.98,82.5,0.152,99.78,0.0,0.0,2.13,0.273,40.87
2019-02-17 04:00,13.02,-17.36,-19.61,-11.92,1,1,0.0,5.15,81.0,0.167,99.75,0.0,0.0,1.47,0.226,40.84
2019-02-17 04:30,4.33,-45.7,-6.94,-11.01,0,1,0.0,4.95,84.8,0.132,99.73,0.0,1.78,2.03,0.245,40.8
2019-02-17 05:00,1.63,-12.69,-7.27,-12.32,0,1,0.0,4.04,93.0,0.057,99.7,0.0,0.76,1.45,0.211,40.77
2019-02-17 05:30,0.47,-5.08,0.0,,0,1,,4.11,96.4,0.03,99.66,0.0,0.25,1.47,0.195,40.96
2019-02-17 06:00,1.56,-9.42,0.0,,0,1,,4.0,98.3,0.014,99.66,0.0,1.27,2.69,0.286,41.25
2019-02-17 06:30,5.07,-1.4,-7.3,-12.05,0,1,0.8,3.84,99.0,0.008,99.64,0.0,0.25,2.33,0.273,41.66
2019-02-17 07:00,11.01,-0.61,-3.86,-11.82,0,0,3.5,3.68,99.4,0.005,99.64,1.934,1.02,2.35,0.283,42.17
2019-02-17 07:30,19.39,3.23,5.68,-11.86,0,1,13.7,3.8,99.7,0.002,99.65,2.662,0.76,2.94,0.394,42.63
2019-02-17 08:00,30.25,11.43,19.85,-11.39,0,0,29.9,3.76,99.4,0.058,99.66,3.994,1.27,2.9,0.322,43.36
2019-02-17 08:30,43.45,19.63,25.2,-11.36,0,0,36.3,3.78,99.1,0.086,99.7,4.756,2.54,2.05,0.266,44.44
2019-02-17 09:00,58.26,27.84,20.67,-11.1,0,0,29.0,3.86,98.8,0.004,99.71,6.953,2.03,2.14,0.307,45.86
2019-02-17 09:30,73.81,36.04,21.5,-10.16,0,0,34.2,3.93,98.5,0.013,99.72,6.974,0.0,2.04,0.237,45.95
2019-02-17 10:00,89.24,44.24,59.48,-7.58,0,0,87.9,4.42,98.2,0.016,99.74,6.434,0.0,1.56,0.182,45.34
2019-02-17 10:30,103.67,52.44,211.96,-2.13,0,1,301.3,5.26,97.9,0.019,99.75,7.018,0.0,1.69,0.178,44.79
2019-02-17 11:00,116.25,52.5,196.49,4.13,0,1,277.5,5.43,91.0,0.081,99.78,8.067,0.0,2.45,0.235,44.39
2019-02-17 11:30,95.76,84.24,352.45,10.03,0,1,497.6,5.97,87.1,0.12,99.79,8.435,0.0,1.98,0.201,44.08
2019-02-17 12:00,129.55,43.1,129.26,11.95,0,1,202.8,6.03,82.3,0.166,99.78,8.079,0.0,2.09,0.237,43.85
2019-02-17 12:30,155.96,39.08,142.81,8.48,0,1,200.6,6.08,82.9,0.161,99.74,6.905,0.0,1.56,0.175,43.65
2019-02-17 13:00,138.71,27.95,131.43,6.12,0,1,213.4,6.48,78.6,0.207,99.71,8.827,0.0,0.59,0.148,43.48
2019-02-17 13:30,122.89,107.01,368.52,10.41,0,1,587.0,7.62,72.6,0.286,99.69,7.515,0.0,1.97,0.162,43.31
2019-02-17 14:00,123.14,93.61,290.64,16.3,0,1,492.0,7.84,66.7,0.353,99.69,7.412,0.0,2.22,0.204,43.17
2019-02-17 14:30,82.62,82.07,262.65,14.98,0,1,474.6,8.38,61.6,0.422,99.69,7.903,0.0,1.98,0.228,43.04
2019-02-17 15:00,106.19,94.96,274.85,12.26,0,1,510.4,8.96,58.3,0.477,99.69,7.372,0.0,2.48,0.307,42.92
2019-02-17 15:30,58.41,69.84,171.54,6.72,0,1,389.8,8.85,55.4,0.507,99.67,6.89,0.0,2.42,0.294,42.8
2019-02-17 16:00,56.74,40.92,124.08,4.74,1,1,316.6,9.33,54.4,0.535,99.68,7.846,0.0,1.53,0.284,42.71
2019-02-17 16:30,48.43,28.09,0.72,0.21,1,1,169.7,9.58,52.5,0.567,99.67,7.269,0.0,1.16,0.18,42.59
2019-02-17 17:00,11.1,-3.96,-63.9,-5.1,1,1,63.5,9.13,53.1,0.543,99.68,3.503,0.0,0.86,0.089,42.52
2019-02-17 17:30,2.03,-1.98,-85.25,-10.46,1,1,4.6,7.51,57.7,0.439,99.7,3.094,0.0,0.71,0.041,42.41
2019-02-17 18:00,3.76,-8.96,0.0,,1,1,0.0,6.63,59.8,0.392,99.72,0.0,0.0,0.88,0.038,42.32
2019-02-17 18:30,0.52,-31.51,-52.55,-14.74,0,1,0.0,6.39,64.8,0.338,99.76,0.0,0.0,1.92,0.203,42.25
2019-02-17 19:00,9.03,-16.54,-80.94,-15.87,1,1,0.0,5.25,69.9,0.267,99.76,0.0,0.0,1.0,0.067,42.17
2019-02-17 19:30,3.36,-5.07,-31.7,-16.38,1,1,0.0,4.42,79.7,0.17,99.78,0.0,0.0,0.54,0.088,42.1
2019-02-17 20:00,-0.54,-5.05,-72.3,-15.56,1,1,0.0,4.08,84.3,0.128,99.8,0.0,0.0,0.82,0.106,42.03
2019-02-17 20:30,-2.07,-8.77,-82.74,-17.87,1,1,0.0,3.45,90.3,0.076,99.83,0.0,0.0,0.92,0.076,41.97
2019-02-17 21:00,0.44,-8.28,-79.33,-19.99,1,1,0.0,2.83,95.0,0.037,99.85,0.0,0.0,0.63,0.129,41.89
2019-02-17 21:30,-1.6,-9.07,-70.66,-20.98,1,1,0.0,2.91,93.4,0.05,99.86,0.0,0.0,1.27,0.084,41.82
2019-02-17 22:00,-3.08,-8.96,-76.03,-20.78,1,1,0.0,2.36,93.2,0.049,99.89,0.0,0.0,0.43,0.106,41.76
2019-02-17 22:30,3.74,-1.9,-72.84,-21.7,0,1,0.0,1.31,98.9,0.007,99.92,0.0,0.0,0.64,0.084,41.71
2019-02-17 23:00,3.51,-5.18,-55.25,-22.01,0,0,0.0,1.01,99.2,0.005,99.93,0.0,0.0,1.04,0.108,41.66
2019-02-17 23:30,3.1,-8.45,-42.42,-21.93,0,0,0.0,1.17,99.5,0.003,99.95,0.0,0.0,1.1,0.081,41.59
2019-02-18 00:00,0.71,-11.72,-38.08,-21.98,0,1,0.0,1.03,99.8,0.001,99.96,0.0,0.0,1.17,0.102,41.53
2019-02-18 00:30,2.24,-12.06,-33.94,-22.0,0,0,0.0,0.65,99.8,0.008,99.97,0.0,0.0,0.94,0.113,41.49
2019-02-18 01:00,1.87,-12.4,-30.32,-22.18,0,0,0.0,0.34,99.8,0.001,99.96,0.0,0.0,0.99,0.122,41.44
2019-02-18 01:30,1.85,-12.74,-32.49,-21.99,0,0,0.0,0.3,99.8,0.001,99.95,0.0,0.0,0.98,0.125,41.39
2019-02-18 02:00,-1.97,-13.08,-28.05,-22.74,1,1,0.0,0.25,99.8,0.001,99.97,0.0,0.0,0.73,0.126,41.33
2019-02-18 02:30,5.88,-11.12,-21.72,-23.3,0,0,0.0,-0.19,99.8,0.001,99.96,0.0,0.0,0.62,0.177,41.29
2019-02-18 03:00,6.85,-9.16,-17.17,-23.57,0,0,0.0,-0.71,99.8,0.011,99.96,0.0,0.0,0.66,0.105,41.24
2019-02-18 03:30,5.7,-7.2,-14.59,-24.06,0,0,0.0,-0.79,99.8,0.0,99.95,0.0,0.0,0.76,0.146,41.19
2019-02-18 04:00,5.96,-2.86,-12.63,-23.92,0,0,0.0,-1.12,99.8,0.001,99.98,0.0,0.0,1.01,0.145,41.15
2019-02-18 04:30,5.94,-3.27,-11.18,-23.45,0,0,0.0,-0.76,99.8,0.001,100.05,0.0,0.0,0.97,0.134,41.1
2019-02-18 05:00,3.93,-1.31,-10.24,-23.45,0,1,0.0,-0.8,99.8,0.001,100.08,0.0,0.0,0.79,0.06,41.08
2019-02-18 05:30,1.56,-6.33,0.0,,0,0,,-1.22,99.7,0.059,100.1,0.0,0.0,0.6,0.091,41.02
2019-02-18 06:00,0.06,-11.34,0.0,,0,0,,-1.54,99.6,0.002,100.09,0.0,0.0,0.71,0.144,41.01
2019-02-18 06:30,0.68,-16.35,0.0,,0,1,,-1.5,99.5,0.003,100.08,0.0,0.0,0.75,0.087,40.97
2019-02-18 07:00,4.64,-4.34,40.64,-24.68,0,1,71.9,-1.15,97.4,0.015,100.16,0.865,0.0,0.75,0.097,40.92
2019-02-18 07:30,-60.23,5.1,116.89,-23.74,1,1,172.6,-0.3,93.4,0.039,100.21,1.617,0.0,1.01,0.089,40.9
2019-02-18 08:00,16.74,11.15,197.89,-21.77,1,1,294.9,0.84,85.4,0.095,100.25,2.599,0.0,1.04,0.124,40.86
2019-02-18 08:30,37.01,29.59,179.04,-19.11,1,1,352.4,2.47,81.4,0.136,100.28,3.858,0.0,0.86,0.128,40.8
2019-02-18 09:00,51.65,30.76,230.02,-14.39,1,1,450.1,4.54,72.0,0.237,100.32,5.021,0.0,0.08,0.233,40.78
2019-02-18 09:30,90.45,72.13,297.45,-6.89,1,1,539.1,5.12,66.0,0.299,100.35,7.698,0.0,1.14,0.178,40.75
2019-02-18 10:00,85.18,93.81,349.52,1.0,1,1,612.8,5.88,67.3,0.303,100.38,8.861,0.0,0.66,0.205,40.71
2019-02-18 10:30,93.58,102.8,394.04,7.46,1,1,672.9,6.2,67.7,0.306,100.39,8.445,0.0,1.45,0.187,40.68
2019-02-18 11:00,117.16,88.13,421.2,11.96,1,1,716.1,7.56,57.4,0.443,100.42,10.45,0.0,0.49,0.17,40.65
2019-02-18 11:30,110.09,130.58,440.57,17.66,1,1,742.2,8.39,55.8,0.487,100.39,10.254,0.0,1.36,0.182,40.62
2019-02-18 12:00,141.21,130.15,445.18,20.97,1,1,755.3,9.38,51.0,0.577,100.39,10.137,0.0,2.11,0.276,40.56
2019-02-18 12:30,174.79,145.67,438.87,22.16,1,1,753.4,10.29,37.8,0.778,100.36,10.571,0.0,2.35,0.351,40.52
2019-02-18 13:00,119.54,107.92,412.07,23.16,1,1,725.2,11.28,36.2,0.853,100.3,8.817,0.0,2.1,0.238,40.47
2019-02-18 13:30,129.92,110.9,372.75,24.7,1,1,676.4,12.29,31.0,0.985,100.28,8.686,0.0,1.68,0.278,40.42
2019-02-18 14:00,119.85,109.35,329.28,22.8,1,1,619.2,12.63,30.2,1.02,100.25,8.57,0.0,1.96,0.298,40.37
2019-02-18 14:30,105.2,93.01,273.62,17.5,1,1,548.8,13.04,29.0,1.066,100.23,7.799,0.0,2.43,0.285,40.32
2019-02-18 15:00,134.83,79.51,212.63,11.33,1,1,466.2,12.89,30.3,1.035,100.22,7.398,0.0,2.86,0.348,40.26
2019-02-18 15:30,92.08,45.86,142.8,5.36,1,1,372.5,12.22,35.0,0.924,100.2,6.874,0.0,3.71,0.364,40.21
2019-02-18 16:00,78.05,20.17,67.12,0.3,1,1,272.0,11.71,35.9,0.882,100.19,6.059,0.0,3.82,0.341,40.18
2019-02-18 16:30,65.22,-7.86,-6.01,-4.24,1,1,168.5,11.26,36.1,0.853,100.19,4.093,0.0,3.69,0.296,40.13
2019-02-18 17:00,43.96,-42.78,-63.94,-8.21,1,1,72.2,10.49,38.2,0.783,100.19,3.171,0.0,3.06,0.306,40.09
2019-02-18 17:30,24.08,-49.91,-94.14,-11.52,1,1,9.7,9.32,42.0,0.68,100.2,2.246,0.0,2.22,0.202,40.06
2019-02-18 18:00,18.64,-52.53,0.0,,1,1,0.0,8.28,45.7,0.593,100.22,0.0,0.0,1.96,0.188,40.01
2019-02-18 18:30,18.08,-49.14,-95.43,-16.04,1,1,0.0,7.9,47.2,0.563,100.24,0.0,0.0,2.16,0.202,39.98
2019-02-18 19:00,13.54,-42.03,-94.51,-17.1,1,1,0.0,7.44,49.9,0.517,100.26,0.0,0.0,2.11,0.202,39.94
2019-02-18 19:30,0.68,-10.36,-84.58,-17.58,1,1,0.0,6.02,56.8,0.404,100.25,0.0,0.0,0.82,0.103,39.9
2019-02-18 20:00,1.17,20.11,-80.66,-19.34,0,1,0.0,4.41,65.6,0.288,100.26,0.0,0.0,0.71,0.067,39.86
2019-02-18 20:30,1.66,-6.92,-79.74,-20.92,1,1,0.0,3.0,73.6,0.2,100.29,0.0,0.0,0.5,0.064,39.84
2019-02-18 21:00,1.32,-16.62,-82.12,-21.82,1,1,0.0,2.42,76.8,0.168,100.27,0.0,0.0,1.18,0.081,39.81
2019-02-18 21:30,2.16,-14.61,-83.06,-21.82,1,1,0.0,2.42,76.3,0.173,100.28,0.0,0.0,0.71,0.11,39.78
2019-02-18 22:00,-1.02,-12.28,-83.27,-22.5,1,1,0.0,2.28,75.5,0.177,100.28,0.0,0.0,0.95,0.126,39.76
2019-02-18 22:30,0.88,-21.76,-83.48,-22.45,1,1,0.0,1.71,77.5,0.156,100.27,0.0,0.0,1.25,0.145,39.72
2019-02-18 23:00,0.43,-7.48,-84.72,-22.09,0,1,0.0,1.47,77.5,0.153,100.24,0.0,0.0,1.34,0.124,39.72
2019-02-18 23:30,-0.03,-5.96,-83.16,-21.96,1,1,0.0,1.18,76.5,0.156,100.24,0.0,0.0,0.83,0.09,39.68
2019-02-19 00:00,0.1,-6.77,-81.6,-23.16,1,1,0.0,0.8,75.6,0.158,100.27,0.0,0.0,0.52,0.087,39.65
2019-02-19 00:30,-2.12,-8.66,-81.72,-24.36,1,1,0.0,0.21,77.3,0.141,100.29,0.0,0.0,0.73,0.1,39.64
2019-02-19 01:00,-1.29,6.7,-81.6,-24.62,0,1,0.0,0.34,77.3,0.142,100.27,0.0,0.0,0.79,0.063,39.62
2019-02-19 01:30,-0.46,-8.86,-83.8,-24.71,1,1,0.0,-0.42,83.8,0.096,100.26,0.0,0.0,1.36,0.085,39.59
2019-02-19 02:00,0.53,-0.14,-82.96,-23.86,0,1,0.0,-0.4,82.2,0.106,100.24,0.0,0.0,0.92,0.106,39.58
2019-02-19 02:30,1.38,-0.78,-83.8,-24.16,0,1,0.0,-1.0,84.8,0.086,100.22,0.0,0.0,1.34,0.114,39.54
2019-02-19 03:00,2.3,-19.0,-85.05,-23.68,1,1,0.0,-0.66,78.9,0.123,100.21,0.0,0.0,1.14,0.119,39.53
2019-02-19 03:30,1.2,-14.86,-84.1,-23.71,1,1,0.0,-0.52,75.8,0.142,100.19,0.0,0.0,1.15,0.124,39.51
2019-02-19 04:00,1.39,-18.57,-82.96,-23.71,1,1,0.0,-1.0,78.3,0.123,100.18,0.0,0.0,1.15,0.146,39.51
2019-02-19 04:30,3.62,-36.16,-87.86,-23.69,1,1,0.0,-0.98,78.4,0.123,100.19,0.0,0.0,1.55,0.221,39.47
2019-02-19 05:00,2.15,-29.72,-87.22,-23.18,1,1,0.0,-0.42,73.9,0.155,100.21,0.0,0.0,1.63,0.172,39.46
2019-02-19 05:30,2.51,-22.07,,-22.48,1,1,,-0.43,71.9,0.166,100.23,0.0,0.0,1.23,0.12,39.45
2019-02-19 06:00,1.45,-18.4,,-22.87,1,1,,-0.28,69.7,0.181,100.22,0.0,0.0,1.28,0.072,39.42
2019-02-19 06:30,4.14,-30.74,-79.92,-22.5,1,1,2.5,-0.16,68.9,0.188,100.24,0.062,0.0,1.43,0.139,39.4
2019-02-19 07:00,4.09,-23.01,-56.04,-22.11,1,1,43.9,-0.1,69.8,0.183,100.26,1.668,0.0,1.69,0.149,39.39
2019-02-19 07:30,12.22,-7.38,7.07,-20.93,1,1,136.6,0.89,67.7,0.21,100.3,2.681,0.0,1.36,0.15,39.37
2019-02-19 08:00,25.49,18.54,83.24,-18.77,1,1,242.2,2.45,63.9,0.263,100.33,3.075,0.0,1.15,0.156,39.35
2019-02-19 08:30,44.45,32.39,158.36,-15.21,1,1,348.4,4.39,58.8,0.344,100.37,4.352,0.0,1.12,0.12,39.33
2019-02-19 09:00,68.61,81.63,227.12,-9.43,1,1,445.5,6.06,51.4,0.457,100.41,7.616,0.0,0.72,0.16,39.3
2019-02-19 09:30,75.5,96.79,292.17,-3.0,1,1,529.6,7.65,42.6,0.601,100.42,8.394,0.0,0.51,0.167,39.3
2019-02-19 10:00,81.58,93.01,342.66,4.31,1,1,604.2,8.29,41.0,0.646,100.43,8.321,0.0,0.65,0.226,39.29
2019-02-19 10:30,94.0,94.17,390.28,11.45,1,1,669.7,8.47,43.4,0.627,100.44,9.133,0.0,1.41,0.211,39.26
2019-02-19 11:00,92.08,115.12,420.67,18.61,1,1,714.9,8.66,45.4,0.612,100.45,10.005,0.0,1.59,0.279,39.22
2019-02-19 11:30,112.87,125.51,439.66,24.19,1,1,743.1,8.84,47.7,0.594,100.43,10.227,0.0,1.41,0.208,39.18
2019-02-19 12:00,120.05,132.33,444.5,27.35,1,1,752.9,9.34,46.5,0.628,100.38,11.046,0.0,1.74,0.256,39.16
2019-02-19 12:30,105.39,130.97,431.36,30.72,1,1,740.3,9.81,46.4,0.65,100.34,9.667,0.0,1.31,0.253,39.11
2019-02-19 13:00,133.97,147.88,409.45,33.29,1,1,711.8,10.02,46.8,0.654,100.28,10.267,0.0,1.55,0.286,39.07
2019-02-19 13:30,100.0,119.28,374.95,33.58,1,1,672.5,10.43,45.8,0.684,100.25,9.916,0.0,1.46,0.325,39.04
2019-02-19 14:00,116.38,109.93,328.88,31.14,1,1,616.3,10.77,42.9,0.737,100.25,9.973,0.0,1.77,0.253,39.01
2019-02-19 14:30,116.31,120.01,274.6,26.68,1,1,544.2,10.87,44.6,0.72,100.25,10.148,0.0,1.69,0.277,38.96
2019-02-19 15:00,95.4,89.84,216.85,19.96,1,1,462.1,10.82,46.3,0.696,100.26,10.94,0.0,1.57,0.294,38.92
2019-02-19 15:30,41.82,19.91,65.14,14.06,1,1,236.2,10.32,45.4,0.685,100.25,6.935,0.0,1.58,0.158,38.88
2019-02-19 16:00,54.35,30.9,67.64,7.04,1,1,264.5,10.46,43.7,0.712,100.22,6.834,0.0,1.82,0.225,38.85
2019-02-19 16:30,33.67,-0.25,-27.17,2.54,1,1,118.0,10.02,44.7,0.68,100.19,5.826,0.0,1.29,0.189,38.82
2019-02-19 17:00,18.85,-7.54,-48.89,-2.52,1,1,81.1,9.87,44.0,0.682,100.18,4.159,0.0,1.02,0.101,38.79
2019-02-19 17:30,0.03,2.51,-77.6,-7.33,1,1,10.7,8.86,44.9,0.626,100.17,3.202,0.0,0.47,0.074,38.75
2019-02-19 18:00,1.45,3.83,0.0,,0,1,0.0,7.0,53.5,0.466,100.16,0.0,0.0,0.33,0.062,38.74
2019-02-19 18:30,2.87,-3.78,-49.94,-15.43,1,1,0.0,6.29,57.6,0.404,100.14,0.0,0.0,0.41,0.046,38.71
2019-02-19 19:00,4.11,-5.81,-51.4,-14.51,1,1,0.0,5.95,60.5,0.368,100.13,0.0,0.0,0.61,0.072,38.68
2019-02-19 19:30,2.92,-9.77,-50.47,-14.38,1,1,0.0,5.83,62.3,0.349,100.13,0.0,0.0,0.97,0.109,38.65
2019-02-19 20:00,6.41,-9.57,-41.65,-13.47,1,1,0.0,5.64,65.2,0.317,100.06,0.0,0.0,1.14,0.098,38.65
2019-02-19 20:30,9.34,-13.08,-41.92,-12.45,1,1,0.0,6.18,64.0,0.341,100.05,0.0,0.0,1.34,0.11,38.62
2019-02-19 21:00,9.39,-22.87,-60.85,-12.05,1,1,0.0,6.12,66.6,0.314,100.05,0.0,0.0,1.36,0.152,38.6
2019-02-19 21:30,0.78,-8.93,-70.07,-14.3,1,1,0.0,5.81,66.6,0.308,100.07,0.0,0.0,0.61,0.075,38.58
2019-02-19 22:00,-0.28,-7.28,-71.31,-17.29,1,1,0.0,5.24,68.6,0.279,100.09,0.0,0.0,0.5,0.061,38.56
2019-02-19 22:30,1.09,-9.42,-62.03,-19.07,1,1,0.0,4.44,72.4,0.231,100.05,0.0,0.0,0.47,0.068,38.55
2019-02-19 23:00,9.01,-15.57,-43.35,-18.21,1,1,0.0,4.93,70.6,0.256,99.95,0.0,0.0,1.13,0.123,38.54
2019-02-19 23:30,9.25,-23.34,-53.57,-15.48,1,1,0.0,5.98,66.2,0.315,99.92,0.0,0.0,1.33,0.142,38.52
2019-02-20 00:00,9.47,-23.08,-51.08,-14.05,1,1,0.0,6.31,65.2,0.332,99.89,0.0,0.0,1.64,0.185,38.5
2019-02-20 00:30,10.16,-17.74,-36.19,-12.46,1,1,0.0,6.54,64.9,0.341,99.89,0.0,0.0,1.23,0.144,38.49
2019-02-20 01:00,7.73,-23.52,-47.68,-11.94,1,1,0.0,6.11,67.7,0.305,99.86,0.0,0.0,0.86,0.146,38.48
2019-02-20 01:30,9.51,-20.6,-40.95,-12.06,1,1,0.0,6.24,67.4,0.31,99.82,0.0,0.0,1.38,0.201,38.46
2019-02-20 02:00,7.18,-16.79,-38.88,-11.89,1,1,0.0,6.14,68.2,0.3,99.81,0.0,0.0,1.22,0.211,38.45
2019-02-20 02:30,7.3,-13.21,-28.39,-11.02,1,1,0.0,6.0,69.9,0.282,99.75,0.0,0.0,1.06,0.143,38.45
2019-02-20 03:00,4.82,-11.71,-42.72,-10.66,1,1,0.0,6.02,69.2,0.289,99.74,0.0,0.0,0.5,0.077,38.42
2019-02-20 03:30,3.82,-9.86,-32.06,-11.87,1,1,0.0,5.85,69.6,0.282,99.72,0.0,0.0,0.57,0.061,38.43
2019-02-20 04:00,9.25,-10.6,-17.88,-10.87,1,1,0.0,5.84,71.0,0.268,99.69,0.0,0.0,0.99,0.122,38.43
2019-02-20 04:30,13.84,-17.14,-23.04,-9.65,1,1,0.0,6.26,68.1,0.304,99.69,0.0,0.0,1.35,0.169,38.41
2019-02-20 05:00,11.54,-24.53,-38.66,-9.2,1,1,0.0,6.28,67.3,0.312,99.63,0.0,0.0,1.74,0.218,38.39
2019-02-20 05:30,9.2,-32.94,0.0,,1,1,,6.01,68.1,0.299,99.54,0.0,0.0,1.56,0.194,38.41
2019-02-20 06:00,6.68,-25.5,0.0,,1,1,,5.82,68.6,0.29,99.54,0.0,0.0,1.14,0.191,38.39
2019-02-20 06:30,1.56,-9.15,-43.67,-12.8,1,1,1.4,5.57,69.5,0.276,99.56,0.0,0.0,0.8,0.109,38.36
2019-02-20 07:00,8.27,-17.3,-19.43,-12.28,1,1,20.1,5.64,70.5,0.269,99.56,2.205,0.0,1.27,0.175,38.36
2019-02-20 07:30,17.96,-10.49,8.28,-9.53,1,1,67.1,6.36,67.7,0.309,99.56,3.453,0.0,1.84,0.214,38.35
2019-02-20 08:00,28.72,0.59,55.32,-5.99,1,1,133.8,7.05,64.4,0.358,99.54,5.576,0.0,2.15,0.298,38.35
2019-02-20 08:30,46.5,21.04,145.66,-1.78,1,1,255.3,7.68,60.8,0.411,99.55,6.699,0.0,3.21,0.353,38.33
2019-02-20 09:00,48.63,25.79,162.51,2.95,1,1,271.4,7.93,62.1,0.405,99.51,7.587,0.0,2.12,0.328,38.32
2019-02-20 09:30,47.16,32.58,151.96,5.73,1,1,276.5,7.89,63.4,0.389,99.47,8.325,0.0,2.52,0.33,38.31
2019-02-20 10:00,70.64,73.71,266.63,8.83,1,1,455.4,8.48,63.0,0.41,99.46,9.628,0.0,2.68,0.344,38.28
2019-02-20 10:30,93.63,119.87,407.16,15.65,1,1,645.4,9.36,61.8,0.45,99.46,9.788,0.0,3.06,0.34,38.25
2019-02-20 11:00,112.3,148.49,473.61,22.57,1,1,740.1,9.61,61.1,0.465,99.44,11.742,0.0,3.21,0.367,38.22
2019-02-20 11:30,97.84,114.83,350.58,27.69,1,1,546.7,9.4,61.8,0.45,99.41,12.792,0.0,2.79,0.339,38.2
2019-02-20 12:00,69.1,76.64,290.97,27.32,1,1,451.8,9.54,59.9,0.478,99.35,10.42,0.0,2.18,0.267,38.16
2019-02-20 12:30,63.07,55.18,236.05,24.27,1,1,363.0,9.51,61.0,0.464,99.28,9.766,0.0,2.18,0.294,38.14
2019-02-20 13:00,99.87,110.91,315.36,23.8,1,1,502.6,9.93,58.4,0.508,99.21,12.036,0.0,2.02,0.327,38.1
2019-02-20 13:30,114.58,124.3,406.38,27.46,1,1,654.7,10.81,55.6,0.574,99.14,12.327,0.0,1.98,0.373,38.08
2019-02-20 14:00,52.33,45.76,174.85,29.14,1,1,295.1,10.44,56.3,0.552,99.1,7.591,0.0,1.26,0.21,38.04
2019-02-20 14:30,140.87,147.42,369.32,22.48,1,1,610.6,11.61,49.6,0.688,99.04,11.87,0.0,1.45,0.332,38.01
2019-02-20 15:00,100.65,77.38,223.74,19.82,1,1,452.5,11.6,46.7,0.728,99.02,8.456,0.0,2.61,0.267,37.98
2019-02-20 15:30,64.47,26.47,64.18,10.86,1,1,230.4,11.28,48.2,0.692,98.98,6.813,0.0,2.07,0.222,37.94
2019-02-20 16:00,97.68,40.01,113.92,4.98,1,1,302.7,11.42,46.6,0.72,98.94,5.762,0.0,1.52,0.388,37.91
2019-02-20 16:30,59.12,36.71,27.71,1.37,1,1,198.2,9.28,58.3,0.488,98.93,4.077,0.0,2.43,0.367,37.88
2019-02-20 17:00,27.26,-17.54,-58.63,-4.22,1,1,72.3,8.85,57.0,0.489,98.9,1.925,0.0,1.7,0.246,37.86
2019-02-20 17:30,17.78,-49.25,-90.37,-8.59,1,1,7.7,7.19,66.4,0.341,98.89,1.177,0.0,1.92,0.262,37.83
2019-02-20 18:00,5.86,-44.25,0.0,,1,1,0.0,5.84,71.6,0.263,98.86,0.0,0.0,1.42,0.168,37.81
2019-02-20 18:30,5.11,-43.05,-88.65,-14.15,1,1,0.0,5.3,74.0,0.232,98.85,0.0,0.0,1.25,0.153,37.79
2019-02-20 19:00,4.1,-47.52,-86.68,-15.63,1,1,0.0,4.86,75.7,0.21,98.83,0.0,0.0,1.26,0.17,37.76
2019-02-20 19:30,10.01,-28.14,-64.47,-16.16,1,1,0.0,4.68,76.5,0.201,98.83,0.0,0.0,1.81,0.235,37.76
2019-02-20 20:00,13.92,-56.47,-81.95,-15.71,1,1,0.0,4.95,74.2,0.224,98.81,0.0,0.0,1.73,0.235,37.73
2019-02-20 20:30,3.71,-18.92,-80.88,-16.2,1,1,0.0,4.33,76.1,0.199,98.78,0.0,0.0,1.24,0.11,37.71
